North Texas,+5.5,Seton Hall,20240323,160417
Dayton,+8.5,Arizona,20240323,160417
Bethune-Cookman,+13,Arkansas State,20240323,160417
Bradley,+6,Cincinnati,20240323,160417
Gonzaga,-3.5,Kansas,20240323,160417
Chicago State,+9.5,UC San Diego,20240323,160417
Michigan State,+4,North Carolina,20240323,160417
Delaware State,+12.5,Seattle,20240323,160417
Washington State,+6.5,Iowa State,20240323,160417
Oakland,+6,North Carolina State,20240323,160417
Texas,+7,Tennessee,20240323,160417
Duquesne,+10.5,Illinois,20240323,160417
Oregon,+4.5,Creighton,20240323,160417
Cleveland State,+1,Northern Colorado,20240323,160417
Colorado,+3.5,Marquette,20240323,160417
Presbyterian,+7.5,Montana,20240323,160417
Minnesota,+7.5,Indiana State,20240323,160417
Utah State,+11.5,Purdue,20240323,160417
Little Rock,-1,Fairfield,20240323,160417
Georgia,+9.5,Wake Forest,20240323,160417
Evansville,+3,Quinnipiac,20240323,160417
Clemson,+4.5,Baylor,20240323,160417
Grand Canyon,+6,Alabama,20240323,160417
Northwestern,+14.5,UConn,20240323,160417
Texas A&M,+9.5,Houston,20240323,160417
Iowa,+5,Utah,20240323,160417
Boston College,+4.5,UNLV,20240323,160417
Yale,+5.5,San Diego State,20240323,160417
Purdue Fort Wayne,+5.5,Tarleton State,20240323,160417
