UConn,+3.5,Saint Johns,20250223,160436
North Texas,-4.5,South Florida,20250223,160436
Army,+6.5,Bucknell,20250223,160436
Colgate,-5.5,Loyola Maryland,20250223,160436
IU Indianapolis,+8.5,Northern Kentucky,20250223,160436
Merrimack,+1.5,Iona,20250223,160436
Purdue,-4.5,Indiana,20250223,160436
Florida Atlantic,+8.5,Memphis,20250223,160436
Xavier,-8.5,Seton Hall,20250223,160436
Temple,+9.5,UAB,20250223,160436
Tulane,+4.5,Wichita State,20250223,160436
Green Bay,+14.5,Youngstown State,20250223,160436
Canisius,+11.5,Siena,20250223,160436
UTSA,+7.5,East Carolina,20250223,160436
UMKC,+10.5,South Dakota State,20250223,160436
Niagara,+7.5,Marist,20250223,160436
Rider,+7.5,Mount Saint Marys,20250223,160436
Milwaukee,+1.5,Robert Morris,20250223,160436
Quinnipiac,-4.5,Manhattan,20250223,160436
Sacred Heart,+1.5,Saint Peters,20250223,160436
Holy Cross,+5.5,Navy,20250223,160436
Cleveland State,+2.5,Oakland,20250223,160436
Ohio State,+6.5,UCLA,20250223,160436
Georgetown,+13.5,Creighton,20250223,160436
Arizona State,+6.5,Kansas State,20250223,160436
Utah,+2.5,UCF,20250223,160436
Drake,+1.5,Northern Iowa,20250223,160436
USC,+3.5,Rutgers,20250223,160436
