Wake Forest,+7,Duke,20240212,160446
Lehigh,+1.5,Bucknell,20240212,160446
Lamar,-5.5,UIW,20240212,160446
New Orleans,+4,Northwestern State,20240212,160446
Texas Southern,+2,Bethune-Cookman,20240212,160446
A&M-Corpus Christi,-3,Nicholls State,20240212,160446
West Virginia,+12.5,TCU,20240212,160446
McNeese,-19.5,Houston Christian,20240212,160446
Southeastern Louisiana,-2.5,Texas A&M-Commerce,20240212,160446
Alcorn,-10.5,Mississippi Valley,20240212,160446
Alabama A&M,+9,Grambling,20240212,160446
Alabama State,+4,Southern University,20240212,160446
Jackson State,-1.5,Arkansas-Pine Bluff,20240212,160446
Kansas,+3,Texas Tech,20240212,160446
Elon,+11.5,Towson,20240212,160446
Prairie View,-1,Florida A&M,20240212,160446
