Georgia,+8.5,Ohio State,20240326,160520
High Point,-2.5,Arkansas State,20240326,160520
Cincinnati,+3.5,Indiana State,20240326,160520
Seattle,-7,Fairfield,20240326,160520
UNLV,+4.5,Seton Hall,20240326,160520
Clemson,+7.5,Arizona,20240326,160520
San Diego State,+11,UConn,20240326,160520
Alabama,+4,North Carolina,20240326,160520
Illinois,+1.5,Iowa State,20240326,160520
North Carolina State,+6.5,Marquette,20240326,160520
Gonzaga,+5.5,Purdue,20240326,160520
Duke,+4,Houston,20240326,160520
Creighton,+3,Tennessee,20240326,160520
