Penn State,+6.5,Rutgers,20230124,160437
Notre Dame,+7.5,North Carolina State,20230124,160437
LSU,+12.5,Arkansas,20230124,160437
Miami FL,-3,Florida State,20230124,160437
Ohio State,+4,Illinois,20230124,160437
Eastern Michigan,+21,Toledo,20230124,160437
Miami OH,+14,Akron,20230124,160437
Western Michigan,+9.5,Ohio,20230124,160437
DePaul,-2,Georgetown,20230124,160437
Missouri,+1.5,Ole Miss,20230124,160437
Buffalo,+5.5,Ball State,20230124,160437
Tulsa,+5.5,East Carolina,20230124,160437
Davidson,-4.5,La Salle,20230124,160437
Bowling Green,-2.5,Central Michigan,20230124,160437
Oklahoma,+5.5,TCU,20230124,160437
Kent State,-12.5,Northern Illinois,20230124,160437
UIC,+13,Missouri State,20230124,160437
Murray State,+6.5,Southern Illinois,20230124,160437
Georgia Tech,+10.5,Clemson,20230124,160437
North Carolina,-4.5,Syracuse,20230124,160437
Kentucky,-6,Vanderbilt,20230124,160437
Oklahoma State,+8.5,Texas,20230124,160437
Kansas State,+5.5,Iowa State,20230124,160437
Fresno State,+12,Boise State,20230124,160437
Indiana State,+6.5,Drake,20230124,160437
Air Force,+3.5,San Jose State,20230124,160437
Wyoming,+5,UNLV,20230124,160437
