Miami FL,+6,Virginia,20240205,160424
UIW,+7,Southeastern Louisiana,20240205,160424
Morgan State,+8,North Carolina Central,20240205,160424
Coppin State,+8.5,South Carolina State,20240205,160424
Northwestern State,+5.5,Nicholls State,20240205,160424
Houston Christian,+6,New Orleans,20240205,160424
Howard,-1.5,Delaware State,20240205,160424
Norfolk State,-9,UMES,20240205,160424
Texas A&M-Commerce,+17,McNeese,20240205,160424
Bethune-Cookman,-1.5,Alabama A&M,20240205,160424
Florida A&M,+7.5,Alabama State,20240205,160424
Grambling,+3,Alcorn,20240205,160424
Kansas,-4.5,Kansas State,20240205,160424
Idaho,+4.5,Sacramento State,20240205,160424
Southern University,+1.5,Jackson State,20240205,160424
Eastern Washington,-5,Portland State,20240205,160424
