Appalachian State,+15.5,Wisconsin,20241110,160439
Eastern Illinois,+27,Indiana,20241110,160439
North Florida,+13,Georgia Tech,20241110,160439
Michigan,+1,Wake Forest,20241110,160439
SE Missouri State,+27,Vanderbilt,20241110,160439
Niagara,+1.5,Detroit Mercy,20241110,160439
Binghamton,+28,Miami FL,20241110,160439
Princeton,-7.5,Northeastern,20241110,160439
Stephen F. Austin,+4.5,Drake,20241110,160439
Saint Francis PA,+9.5,Campbell,20241110,160439
UC Irvine,+3.5,Northern Iowa,20241110,160439
Harvard,-1.5,American,20241110,160439
Maine,+3,Brown,20241110,160439
Saint Thomas MN,+13,Oklahoma State,20241110,160439
SE Louisiana,+22,UAB,20241110,160439
Texas Southern,+17,Georgia,20241110,160439
Tennessee State,+10.5,Wyoming,20241110,160439
Arizona State,+23,Gonzaga,20241110,160439
Alabama State,+19.5,LSU,20241110,160439
Fairleigh Dickinson,+35,Creighton,20241110,160439
San Jose State,+4.5,Hawaii,20241110,160439
