Colgate,-9,Lafayette,20240219,160523
Virginia,+3,Virginia Tech,20240219,160523
Lamar,+2,Southeastern Louisiana,20240219,160523
South Carolina State,+7,Howard,20240219,160523
Morgan State,+6,Delaware State,20240219,160523
Nicholls State,-1.5,New Orleans,20240219,160523
Texas A&M-Commerce,+1,UIW,20240219,160523
Northwestern State,+11,A&M-Corpus Christi,20240219,160523
Coppin State,+6,UMES,20240219,160523
William & Mary,+17,Charleston,20240219,160523
Florida A&M,+10.5,Alcorn,20240219,160523
Bethune-Cookman,+5.5,Jackson State,20240219,160523
Grambling,+1,Prairie View,20240219,160523
Arkansas-Pine Bluff,+3,Alabama A&M,20240219,160523
Southern University,+1,Texas Southern,20240219,160523
Mississippi Valley,+15.5,Alabama State,20240219,160523
Kansas State,+8.5,Texas,20240219,160523
Iowa State,+9,Houston,20240219,160523
North Carolina Central,+7,Norfolk State,20240219,160523
