South Carolina,+14,Tennessee,20240130,160422
North Carolina,-8.5,Georgia Tech,20240130,160422
Marquette,+1.5,Villanova,20240130,160422
George Washington,+13,Dayton,20240130,160422
Illinois,-3,Ohio State,20240130,160422
Texas Tech,+5,TCU,20240130,160422
Miami OH,+8,Kent State,20240130,160422
Buffalo,+15,Ohio,20240130,160422
Western Michigan,+11.5,Toledo,20240130,160422
Akron,-10.5,Eastern Michigan,20240130,160422
Iowa,-2,Indiana,20240130,160422
Syracuse,+4,Boston College,20240130,160422
Northern Illinois,+3.5,Central Michigan,20240130,160422
Bowling Green,-1,Ball State,20240130,160422
Saint Louis,+9.5,Loyola Chicago,20240130,160422
Oklahoma,+2.5,Kansas State,20240130,160422
Illinois State,+7,Murray State,20240130,160422
Mississippi State,+1,Ole Miss,20240130,160422
Southeast Missouri State,+3,Lindenwood,20240130,160422
Oklahoma State,+16,Kansas,20240130,160422
San Jose State,+13.5,Utah State,20240130,160422
Michigan,+12,Michigan State,20240130,160422
Seton Hall,-10,DePaul,20240130,160422
Louisville,+16,Clemson,20240130,160422
Miami FL,+3.5,North Carolina State,20240130,160422
San Diego State,+2.5,Colorado State,20240130,160422
Wyoming,+4,Air Force,20240130,160422
LMU,+15.5,Gonzaga,20240130,160422
Fresno State,+8,UNLV,20240130,160422
