Texas Tech,+7.5,Florida,20250329,160449
Michigan State,+4.5,Auburn,20250329,160449
Tennessee,+3.5,Houston,20250329,160449
Utah,+1,Butler,20250329,160449
George Washington,+8.5,Boise State,20250329,160449
Nebraska,-5.5,Arizona State,20250329,160449
Georgetown,-3.5,Washington State,20250329,160449
DePaul,+9.5,Cincinnati,20250329,160449
Oregon State,+4.5,UCF,20250329,160449
North Texas,-1,UC Irvine,20250329,160449
Colorado,+2.5,Villanova,20250329,160449
Loyola Chicago,-2.5,Chattanooga,20250329,160449
Tulane,+8.5,USC,20250329,160449
