Ole Miss,-6.5,South Carolina,20230117,160436
Kansas,-2,Kansas State,20230117,160436
Houston,-10.5,Tulane,20230117,160436
Tennessee,-6,Mississippi State,20230117,160436
Creighton,-7,Butler,20230117,160436
Boston College,+14,North Carolina,20230117,160436
Davidson,+10,Dayton,20230117,160436
Western Michigan,+9,Ball State,20230117,160436
Kent State,-14,Eastern Michigan,20230117,160436
Florida State,+5,Notre Dame,20230117,160436
North Carolina State,-6,Georgia Tech,20230117,160436
Massachusetts,+10.5,VCU,20230117,160436
Rhode Island,+8.5,Richmond,20230117,160436
Ohio,+9,Toledo,20230117,160436
Akron,-9.5,Central Michigan,20230117,160436
Bowling Green,+6.5,Buffalo,20230117,160436
Northern Illinois,+7,Miami OH,20230117,160436
UIC,+2.5,Valparaiso,20230117,160436
Texas,+2.5,Iowa State,20230117,160436
Evansville,+18,Southern Illinois,20230117,160436
Penn State,+3.5,Wisconsin,20230117,160436
Alabama,-8.5,Vanderbilt,20230117,160436
Baylor,+2.5,Texas Tech,20230117,160436
Georgia,+10.5,Kentucky,20230117,160436
Clemson,+3,Wake Forest,20230117,160436
San Jose State,+10,New Mexico,20230117,160436
Murray State,+7,Belmont,20230117,160436
UNLV,+7,Utah State,20230117,160436
Wyoming,+2.5,Air Force,20230117,160436
Nevada,+5.5,Boise State,20230117,160436
