Drexel,-2.5,Howard,20241217,160529
DePaul,+12.5,Saint Johns,20241217,160529
North Florida,+3.5,UNC Asheville,20241217,160529
UNLV,+11,Dayton,20241217,160529
North Carolina,+4,Florida,20241217,160529
Clemson,-2,South Carolina,20241217,160529
Oakland,+16.5,Michigan State,20241217,160529
Winthrop,+11,Florida State,20241217,160529
Southern University,+24.5,Ole Miss,20241217,160529
Saint Bonaventure,-6.5,Siena,20241217,160529
FIU,+7.5,East Carolina,20241217,160529
Holy Cross,+11,Quinnipiac,20241217,160529
West Georgia,+12,Charlotte,20241217,160529
Coastal Carolina,+4,North Carolina A&T,20241217,160529
Marist,-2.5,Stony Brook,20241217,160529
Western Carolina,+36.5,Tennessee,20241217,160529
Gardner-Webb,+3.5,Georgia Southern,20241217,160529
Towson,-1.5,Robert Morris,20241217,160529
Seton Hall,+8.5,Villanova,20241217,160529
Jacksonville State,+17,Missouri,20241217,160529
Central Michigan,+19.5,Mississippi State,20241217,160529
UMKC,+14.5,Wichita State,20241217,160529
Saint Francis PA,+34,Maryland,20241217,160529
Valparaiso,+21,Ohio State,20241217,160529
Seattle,+7,Western Kentucky,20241217,160529
Drake,+1.5,Kansas State,20241217,160529
Georgia State,+39.5,Auburn,20241217,160529
Lamar,-3.5,Southern Miss,20241217,160529
Houston Christian,+4,ULM,20241217,160529
Tennessee Tech,+2,Western Illinois,20241217,160529
UC San Diego,+9.5,Utah State,20241217,160529
Texas Southern,+23.5,Boise State,20241217,160529
Stetson,+24,LSU,20241217,160529
Florida A&M,+32.5,Utah,20241217,160529
Prairie View,+34,UCLA,20241217,160529
Merrimack,+15.5,Stanford,20241217,160529
Denver,+10.5,Cal Poly,20241217,160529
Sacramento State,+21,Oregon State,20241217,160529
