Northwestern,+4.5,Michigan,20230115,160414
Marquette,+3.5,Xavier,20230115,160414
Saint Johns,+14,UConn,20230115,160414
Marist,+4,Niagara,20230115,160414
Siena,-4.5,Canisius,20230115,160414
Rider,+12,Iona,20230115,160414
South Florida,+2,East Carolina,20230115,160414
Quinnipiac,-6,Mount Saint Marys,20230115,160414
Fairfield,+2,Saint Peters,20230115,160414
Ohio State,+3,Rutgers,20230115,160414
Memphis,-5.5,Temple,20230115,160414
Indiana State,+2,Missouri State,20230115,160414
Maryland,+5.5,Iowa,20230115,160414
