Texas State,-2.5,Miami OH,20231111,160429
Loyola Maryland,+10,Brown,20231111,160429
Stonehill,+38,UConn,20231111,160429
Arkansas State,+3,Bowling Green,20231111,160429
High Point,+2.5,Wofford,20231111,160429
ULM,+2.5,Central Michigan,20231111,160429
Georgia Southern,-2,Eastern Michigan,20231111,160429
William & Mary,+11,George Washington,20231111,160429
Cornell,+1,Fordham,20231111,160429
Georgia State,-4.5,Western Michigan,20231111,160429
A&M-Corpus Christi,+33.5,Houston,20231111,160429
Western Carolina,+5.5,Notre Dame,20231111,160429
North Dakota State,+25,Creighton,20231111,160429
Old Dominion,-3,Ball State,20231111,160429
UNCW,+1,UNC Asheville,20231111,160429
South Alabama,-1.5,Buffalo,20231111,160429
UIW,+14,Tulsa,20231111,160429
Utah Tech,+4.5,Jacksonville State,20231111,160429
Texas Southern,+14,Arizona State,20231111,160429
Northeastern,+6,La Salle,20231111,160429
Marist,+2,UMBC,20231111,160429
Coppin State,+16,Mount Saint Marys,20231111,160429
Canisius,+11.5,Saint Bonaventure,20231111,160429
Campbell,+13,East Carolina,20231111,160429
Appalachian State,-3.5,Northern Illinois,20231111,160429
UT Martin,+21.5,Mississippi State,20231111,160429
Montana State,+11,Seattle,20231111,160429
Drexel,+2.5,Winthrop,20231111,160429
Milwaukee,+13.5,Providence,20231111,160429
Ohio,-1.5,Cleveland State,20231111,160429
Stetson,+10.5,UNLV,20231111,160429
Fresno State,+3.5,Kent State,20231111,160429
Louisiana-Lafayette,+7.5,Toledo,20231111,160429
Bucknell,+10.5,Niagara,20231111,160429
Albany NY,+3.5,Columbia,20231111,160429
Saint Francis PA,+24,Santa Clara,20231111,160429
Holy Cross,+15.5,Georgetown,20231111,160429
Illinois State,+8,Saint Louis,20231111,160429
Siena,+11.5,Richmond,20231111,160429
Omaha,+14.5,North Texas,20231111,160429
Eastern Illinois,+18,Loyola Chicago,20231111,160429
Utah State,+5.5,Bradley,20231111,160429
Cal Poly,+15.5,Wyoming,20231111,160429
New Mexico State,+8.5,UC Irvine,20231111,160429
Long Beach State,-1.5,DePaul,20231111,160429
San Diego,+5,UC San Diego,20231111,160429
