Towson,+6,Charleston,20240311,160424
New Orleans,+8.5,Lamar,20240311,160424
ETSU,+9.5,Samford,20240311,160424
Cleveland State,+5.5,Oakland,20240311,160424
Saint Thomas MN,+3,South Dakota State,20240311,160424
Montana State,+7,Weber State,20240311,160424
Stony Brook,+7.5,Hofstra,20240311,160424
Texas A&M-Commerce,+5,Nicholls State,20240311,160424
Santa Clara,+11,Saint Marys,20240311,160424
Milwaukee,+1.5,Northern Kentucky,20240311,160424
Denver,+1.5,Omaha,20240311,160424
Portland State,+7,Montana,20240311,160424
San Francisco,+9,Gonzaga,20240311,160424
