Michigan,+2.5,Colorado State,20220317,162412
South Dakota State,+2.5,Providence,20220317,162412
Memphis,-3.5,Boise State,20220317,162412
Georgia State,+23,Gonzaga,20220317,162412
Marquette,+3.5,North Carolina,20220317,162412
New Mexico State,+6.5,UConn,20220317,162412
Saint Peters,+18,Kentucky,20220317,162412
Indiana,+2.5,Saint Marys,20220317,162412
Creighton,+2,San Diego State,20220317,162412
Vermont,+5,Arkansas,20220317,162412
San Francisco,+2.5,Murray State,20220317,162412
Akron,+13.5,UCLA,20220317,162412
Texas Southern,+21.5,Kansas,20220317,162412
Eastern Washington,+12.5,Fresno State,20220317,162412
Loyola Chicago,pk,Ohio State,20220317,162412
Jacksonville State,+15,Auburn,20220317,162412
Montana State,+14.5,Texas Tech,20220317,162412
Yale,+16,Purdue,20220317,162412
Delaware,+15.5,Villanova,20220317,162412
Miami FL,+2,USC,20220317,162412
Notre Dame,+4,Alabama,20220317,162412
Chattanooga,+8,Illinois,20220317,162412
Cal State Fullerton,+18.5,Duke,20220317,162412
Iowa State,+4,LSU,20220317,162412
Wright State,+21.5,Arizona,20220317,162412
UAB,+8.5,Houston,20220317,162412
Davidson,+1,Michigan State,20220317,162412
Colgate,+8,Wisconsin,20220317,162412
TCU,+1,Seton Hall,20220317,162412
Purdue Fort Wayne,+10,Drake,20220317,162412
UNC Asheville,+6.5,SFA,20220317,162412
California Baptist,+6,Middle Tennessee,20220317,162412
Rice,+5.5,Ohio,20220317,162412
New Orleans,+8.5,Portland,20220317,162412
Northern Colorado,+5,Florida Atlantic,20220317,162412
Boston University,+2,UNC Greensboro,20220317,162412
Troy,+4,Abilene Christian,20220317,162412
