Baylor,+1,Mississippi State,20250321,160544
Robert Morris,+22.5,Alabama,20250321,160544
Lipscomb,+14.5,Iowa State,20250321,160544
Colorado State,-1,Memphis,20250321,160544
Mount Saint Marys,+32.5,Duke,20250321,160544
Vanderbilt,+4.5,Saint Marys,20250321,160544
North Carolina,-1.5,Ole Miss,20250321,160544
Grand Canyon,+10.5,Maryland,20250321,160544
Norfolk State,+28.5,Florida,20250321,160544
Troy,+11.5,Kentucky,20250321,160544
New Mexico,+4.5,Marquette,20250321,160544
Akron,+14.5,Arizona,20250321,160544
Oklahoma,+5.5,UConn,20250321,160544
Bryant,+16.5,Michigan State,20250321,160544
Liberty,+6.5,Oregon,20250321,160544
Dayton,-2.5,Chattanooga,20250321,160544
McNeese,+5.5,Purdue,20250321,160544
Arkansas,+6.5,St. Johns,20250321,160544
Michigan,+2.5,Texas A&M,20250321,160544
Drake,+7.5,Texas Tech,20250321,160544
Creighton,+9.5,Auburn,20250321,160544
BYU,+1,Wisconsin,20250321,160544
Gonzaga,+5.5,Houston,20250321,160544
UCLA,+4.5,Tennessee,20250321,160544
Oklahoma State,+9.5,SMU,20250321,160544
Arkansas State,+3.5,North Texas,20250321,160544
Kent State,+6.5,Stanford,20250321,160544
Jacksonville State,+7.5,UC Irvine,20250321,160544
UAB,+7.5,Santa Clara,20250321,160544
