Loyola Chicago,+0.5,Ohio State,20220318,162704
Jacksonville State,+14.5,Auburn,20220318,162704
Montana State,+15,Texas Tech,20220318,162704
Yale,+16.5,Purdue,20220318,162704
Delaware,+15.5,Villanova,20220318,162704
Miami FL,+2,USC,20220318,162704
Notre Dame,+4,Alabama,20220318,162704
Virginia Tech,+1.5,Texas,20220318,162704
Chattanooga,+8,Illinois,20220318,162704
Cal State Fullerton,+18.5,Duke,20220318,162704
Iowa State,+3.5,LSU,20220318,162704
Wright State,+21.5,Arizona,20220318,162704
UAB,+8.5,Houston,20220318,162704
Davidson,+1,Michigan State,20220318,162704
Colgate,+7.5,Wisconsin,20220318,162704
Oregon,+5,Texas A&M,20220318,162704
Purdue Fort Wayne,+10,Drake,20220318,162704
North Carolina,+5.5,Baylor,20220318,162704
UNC Asheville,+6.5,SFA,20220318,162704
Creighton,+11.5,Kansas,20220318,162704
Western Illinois,+7.5,UTEP,20220318,162704
VCU,+5,Wake Forest,20220318,162704
California Baptist,+6,Middle Tennessee,20220318,162704
Michigan,+6,Tennessee,20220318,162704
Richmond,+3,Providence,20220318,162704
Saint Marys,+2.5,UCLA,20220318,162704
Rice,+6,Ohio,20220318,162704
New Mexico State,+6.5,Arkansas,20220318,162704
UNI,+6,BYU,20220318,162704
Memphis,+10.5,Gonzaga,20220318,162704
New Orleans,+9,Portland,20220318,162704
UNCW,pk,VMI,20220318,162704
Florida,+3,Xavier,20220318,162704
Northern Colorado,+5,Florida Atlantic,20220318,162704
Dayton,+2,Vanderbilt,20220318,162704
Washington State,+3,SMU,20220318,162704
Boston University,+2,UNC Greensboro,20220318,162704
Virginia,+2.5,North Texas,20220318,162704
Troy,+4.5,Abilene Christian,20220318,162704
Saint Bonaventure,+6.5,Oklahoma,20220318,162704
