Stony Brook,+15,Charleston,20250130,160508
New Hampshire,+13,Maine,20250130,160508
Vermont,-5,Binghamton,20250130,160508
Ohio State,+3,Penn State,20250130,160508
Towson,-2.5,Delaware,20250130,160508
Wright State,+2.5,Youngstown State,20250130,160508
Georgia State,+11.5,Marshall,20250130,160508
Georgia Southern,+11.5,Troy,20250130,160508
Green Bay,+14,Oakland,20250130,160508
UNC Wilmington,-10.5,North Carolina A&T,20250130,160508
IU Indianapolis,+8.5,Robert Morris,20250130,160508
FIU,+7,Jacksonville State,20250130,160508
Hofstra,+3.5,Elon,20250130,160508
Drexel,-4,Monmouth,20250130,160508
UMass Lowell,-10.5,NJIT,20250130,160508
Bryant,-5.5,UMBC,20250130,160508
Northern Kentucky,-7,Detroit Mercy,20250130,160508
Central Connecticut State,-4.5,LIU,20250130,160508
Le Moyne,+5.5,Fairleigh Dickinson,20250130,160508
Wagner,+3.5,Stonehill,20250130,160508
Saint Francis PA,-1.5,Mercyhurst,20250130,160508
New Mexico State,+7,Middle Tennessee,20250130,160508
Tennessee Tech,+6,Morehead State,20250130,160508
ULM,+15,South Alabama,20250130,160508
Louisiana,+12.5,Texas State,20250130,160508
South Dakota State,+3,North Dakota State,20250130,160508
Eastern Kentucky,+9,Lipscomb,20250130,160508
UTEP,+2.5,Western Kentucky,20250130,160508
Southern Utah,+9,UT Arlington,20250130,160508
Tennessee State,+8,Little Rock,20250130,160508
Bellarmine,+8.5,Austin Peay,20250130,160508
Utah Tech,+6,Tarleton State,20250130,160508
Illinois,-4,Nebraska,20250130,160508
Eastern Illinois,+1.5,Western Illinois,20250130,160508
UT Martin,+3,SE Missouri State,20250130,160508
SIU Edwardsville,-3,Lindenwood,20250130,160508
Memphis,-6,Tulane,20250130,160508
Sacramento State,+12,Montana State,20250130,160508
Portland State,+3.5,Montana,20250130,160508
Cleveland State,+5,Purdue Fort Wayne,20250130,160508
Eastern Washington,+6,Idaho State,20250130,160508
UMKC,-4,Denver,20250130,160508
Idaho,+3.5,Weber State,20250130,160508
Cal Poly,+4,CSU Bakersfield,20250130,160508
Washington State,-10.5,Pacific,20250130,160508
Portland,+12,Loyola Marymount,20250130,160508
UC Irvine,-17,Long Beach State,20250130,160508
Pepperdine,-3,San Diego,20250130,160508
Abilene Christian,+7.5,California Baptist,20250130,160508
UC Davis,+5.5,UC Riverside,20250130,160508
CSUN,+2,UC Santa Barbara,20250130,160508
Oregon,+4.5,UCLA,20250130,160508
Seattle,+10.5,Grand Canyon,20250130,160508
UC San Diego,-7,Hawaii,20250130,160508
