Michigan State,-1,Maryland,20240121,160422
Memphis,-3,Tulane,20240121,160422
Siena,+6.5,Marist,20240121,160422
Saint Francis PA,+5.5,Le Moyne,20240121,160422
Niagara,+5,Mount Saint Marys,20240121,160422
Fairfield,-8.5,Manhattan,20240121,160422
Canisius,+5,Saint Peters,20240121,160422
Wichita State,+4.5,South Florida,20240121,160422
Iona,+1,Quinnipiac,20240121,160422
Wagner,+4.5,Sacred Heart,20240121,160422
Stonehill,+12.5,Merrimack,20240121,160422
Oregon,+6,Utah,20240121,160422
Chattanooga,-1,ETSU,20240121,160422
Florida Atlantic,-16,UTSA,20240121,160422
Indiana State,-5.5,Murray State,20240121,160422
Central Connecticut State,-8.5,LIU,20240121,160422
