Kansas State,+15,Houston,20240127,160419
Georgia,+8,Florida,20240127,160419
Nebraska,+5,Maryland,20240127,160419
Boston College,-2.5,Notre Dame,20240127,160419
Albany NY,+4.5,New Hampshire,20240127,160419
Lehigh,-4.5,Holy Cross,20240127,160419
Georgetown,+11.5,Providence,20240127,160419
Fordham,+8,Duquesne,20240127,160419
Seton Hall,+9.5,Marquette,20240127,160419
Missouri,+6,South Carolina,20240127,160419
Detroit Mercy,+11,Green Bay,20240127,160419
Akron,-8,Miami OH,20240127,160419
Loyola Maryland,+7,Navy,20240127,160419
Wagner,+7,Central Connecticut State,20240127,160419
Central Michigan,+3,Western Michigan,20240127,160419
Bucknell,+1,Army West Point,20240127,160419
Kansas,+4.5,Iowa State,20240127,160419
North Carolina,-6,Florida State,20240127,160419
Texas,+7,BYU,20240127,160419
Texas Tech,+3.5,Oklahoma,20240127,160419
Charleston,-10,Campbell,20240127,160419
The Citadel,+9.5,Chattanooga,20240127,160419
North Carolina A&T,+17.5,Drexel,20240127,160419
LIU,+8,Le Moyne,20240127,160419
Bowling Green,+6,Toledo,20240127,160419
West Virginia,+4.5,Oklahoma State,20240127,160419
Princeton,-2.5,Cornell,20240127,160419
Northern Illinois,+4,Ball State,20240127,160419
Hofstra,-4,Monmouth,20240127,160419
Yale,-6,Harvard,20240127,160419
Southern Illinois,+3,Murray State,20240127,160419
Towson,+2,Delaware,20240127,160419
Boston University,+5.5,Lafayette,20240127,160419
Binghamton,+7,Maine,20240127,160419
Illinois State,-2,Evansville,20240127,160419
Georgia State,-4,Coastal Carolina,20240127,160419
Sacred Heart,+1.5,Fairleigh Dickinson,20240127,160419
Lipscomb,-2,Stetson,20240127,160419
Pennsylvania,-2,Columbia,20240127,160419
Brown,-2.5,Dartmouth,20240127,160419
Nicholls State,+2,Texas A&M-Commerce,20240127,160419
Pittsburgh,+4,Miami FL,20240127,160419
Indiana,+15,Illinois,20240127,160419
New Mexico State,+11,Louisiana Tech,20240127,160419
Alabama A&M,+8,Texas Southern,20240127,160419
Villanova,+1.5,Butler,20240127,160419
Grand Canyon,-5.5,UT Arlington,20240127,160419
California Baptist,+4,SFA,20240127,160419
Auburn,-2.5,Mississippi State,20240127,160419
Western Illinois,+10.5,Morehead State,20240127,160419
Buffalo,+3.5,Eastern Michigan,20240127,160419
Clemson,+7.5,Duke,20240127,160419
TCU,+5,Baylor,20240127,160419
UTSA,+9.5,South Florida,20240127,160419
Colorado State,-7.5,Wyoming,20240127,160419
Utah State,+2.5,Boise State,20240127,160419
Northern Arizona,+13.5,Eastern Washington,20240127,160419
Southeast Missouri State,+12,Little Rock,20240127,160419
USC Upstate,+9,Gardner-Webb,20240127,160419
Merrimack,-9,Saint Francis PA,20240127,160419
North Florida,+7.5,Eastern Kentucky,20240127,160419
Charlotte,+3.5,Tulane,20240127,160419
Vermont,-2.5,Bryant,20240127,160419
UNCW,-4,Stony Brook,20240127,160419
Samford,-5.5,ETSU,20240127,160419
Kennesaw State,-8.5,Central Arkansas,20240127,160419
Missouri State,-4,Valparaiso,20240127,160419
Long Beach State,-1,UC Riverside,20240127,160419
Southern Utah,+6,Abilene Christian,20240127,160419
Southern Mississippi,+3.5,Marshall,20240127,160419
Jacksonville,+3,Bellarmine,20240127,160419
Alcorn,-3,Florida A&M,20240127,160419
High Point,+1,Winthrop,20240127,160419
Omaha,+5.5,Denver,20240127,160419
South Carolina State,+5.5,Delaware State,20240127,160419
Oakland,+1,Milwaukee,20240127,160419
North Carolina Central,-5,UMES,20240127,160419
A&M-Corpus Christi,-6,Northwestern State,20240127,160419
Jackson State,-4,Bethune-Cookman,20240127,160419
Colgate,-2.5,American,20240127,160419
Lindenwood,+12.5,UT Martin,20240127,160419
Tennessee Tech,+8,SIUE,20240127,160419
Howard,-6,Morgan State,20240127,160419
Tennessee State,-2,Eastern Illinois,20240127,160419
Iowa,+1.5,Michigan,20240127,160419
South Alabama,+8,Troy,20240127,160419
Utah Tech,+9,Tarleton State,20240127,160419
Colorado,+1,Washington State,20240127,160419
UIC,+5.5,Belmont,20240127,160419
Rider,+5,Mount Saint Marys,20240127,160419
UC San Diego,+2.5,UC Davis,20240127,160419
Northern Colorado,-6.5,Idaho,20240127,160419
New Orleans,+18.5,McNeese,20240127,160419
Mississippi Valley,+17,Grambling,20240127,160419
Arizona,-4,Oregon,20240127,160419
UNC Asheville,-10.5,Charleston Southern,20240127,160419
UTEP,+4.5,Sam Houston,20240127,160419
Kentucky,-6.5,Arkansas,20240127,160419
Tennessee,-13.5,Vanderbilt,20240127,160419
UNI,+8,Drake,20240127,160419
Bradley,+7.5,Indiana State,20240127,160419
