Western Michigan,+16,Toledo,20230106,160425
Iona,-12.5,Marist,20230106,160425
Dartmouth,+16,Yale,20230106,160425
Princeton,-11.5,Columbia,20230106,160425
Pennsylvania,+3.5,Cornell,20230106,160425
Saint Peters,+7.5,Siena,20230106,160425
Oakland,+7,Northern Kentucky,20230106,160425
Detroit Mercy,+5,Wright State,20230106,160425
Harvard,-1,Brown,20230106,160425
Canisius,-2,Manhattan,20230106,160425
Quinnipiac,+2.5,Rider,20230106,160425
Niagara,+3.5,Fairfield,20230106,160425
Akron,+2.5,Ball State,20230106,160425
Stanford,-9,California,20230106,160425
