Iona,-4.5,High Point,20231120,160430
Oakland,+4.5,LMU,20231120,160430
Siena,+4.5,Central Michigan,20231120,160430
Southern Mississippi,-1.5,Cal State Fullerton,20231120,160430
Long Beach State,-6.5,Illinois State,20231120,160430
UNCW,-5.5,Murray State,20231120,160430
Drake,-3.5,SFA,20231120,160430
Milwaukee,-4,Stetson,20231120,160430
Utah Valley,+6,Cornell,20231120,160430
Tennessee,-12.5,Syracuse,20231120,160430
CSU Bakersfield,+3,Sacramento State,20231120,160430
Kennesaw State,+3,Northeastern,20231120,160430
The Citadel,-2,Idaho State,20231120,160430
Louisville,+8,Indiana,20231120,160430
Purdue,-5,Gonzaga,20231120,160430
Louisiana-Lafayette,-1,Wright State,20231120,160430
Marshall,+1.5,FIU,20231120,160430
Florida State,-3.5,UNLV,20231120,160430
Austin Peay,+2.5,Tarleton State,20231120,160430
Kent State,-6.5,Fordham,20231120,160430
Georgia Southern,+10,East Carolina,20231120,160430
Morehead State,+4,Bellarmine,20231120,160430
Rider,+2,Stony Brook,20231120,160430
UConn,-6.5,Texas,20231120,160430
Saint Josephs,+15.5,Kentucky,20231120,160430
UMass Lowell,-5.5,Saint Peters,20231120,160430
Howard,+3.5,Bryant,20231120,160430
North Carolina Central,+3.5,Campbell,20231120,160430
Southern Indiana,+2.5,Bucknell,20231120,160430
Delaware State,-1.5,NJIT,20231120,160430
Sam Houston,-2,Troy,20231120,160430
Charleston Southern,+2,Bethune-Cookman,20231120,160430
Hofstra,-9.5,Buffalo,20231120,160430
Utah State,+1,Akron,20231120,160430
Central Arkansas,+5.5,Southeast Missouri State,20231120,160430
New Orleans,+13.5,Oklahoma State,20231120,160430
South Carolina State,+17.5,Tulsa,20231120,160430
Stonehill,+8,Texas A&M-Commerce,20231120,160430
UTSA,-6,Houston Christian,20231120,160430
Oregon,-20.5,Florida A&M,20231120,160430
Abilene Christian,+2,Missouri State,20231120,160430
West Virginia,+4.5,SMU,20231120,160430
UCF,-5,Charlotte,20231120,160430
Green Bay,+11,Montana State,20231120,160430
Navy,+6.5,San Diego,20231120,160430
Mississippi Valley,+26.5,Santa Clara,20231120,160430
Bradley,-1.5,Tulane,20231120,160430
North Dakota,+4.5,Pacific,20231120,160430
UCLA,+6,Marquette,20231120,160430
California,+3.5,UTEP,20231120,160430
