Massachusetts,+3,Richmond,20230307,160446
Georgia Tech,-2,Florida State,20230307,160446
Loyola Chicago,pk,Saint Josephs,20230307,160446
Abilene Christian,-2,California Baptist,20230307,160446
Louisville,+6,Boston College,20230307,160446
Rhode Island,+1.5,La Salle,20230307,160446
Canisius,+2,Mount Saint Marys,20230307,160446
UT Arlington,+9.5,Grand Canyon,20230307,160446
New Hampshire,+12.5,UMass Lowell,20230307,160446
McNeese,+9.5,A&M-Corpus Christi,20230307,160446
Notre Dame,+6.5,Virginia Tech,20230307,160446
Binghamton,+15.5,Vermont,20230307,160446
UNCW,+10,Charleston,20230307,160446
Fairleigh Dickinson,+4,Merrimack,20230307,160446
Northern Kentucky,-2.5,Cleveland State,20230307,160446
Saint Peters,+3,Fairfield,20230307,160446
Northern Arizona,+5.5,Montana,20230307,160446
North Dakota State,+10.5,Oral Roberts,20230307,160446
Gonzaga,-2.5,Saint Marys,20230307,160446
UTRGV,+8,Tarleton State,20230307,160446
New Orleans,+7,Northwestern State,20230307,160446
CSUN,+1.5,CSU Bakersfield,20230307,160446
Marist,+2.5,Manhattan,20230307,160446
Weber State,+5.5,Montana State,20230307,160446
Utah Tech,+2,SFA,20230307,160446
Cal Poly,+9.5,Long Beach State,20230307,160446
