American,-4,Army West Point,20240228,160431
Boston University,+7,Lehigh,20240228,160431
Missouri,+13,Florida,20240228,160431
Rhode Island,+12.5,VCU,20240228,160431
Old Dominion,+14.5,Appalachian State,20240228,160431
Detroit Mercy,+19,Youngstown State,20240228,160431
Auburn,+6.5,Tennessee,20240228,160431
James Madison,-9,Georgia State,20240228,160431
Louisville,+20.5,Duke,20240228,160431
Mercer,+8,Chattanooga,20240228,160431
La Salle,+8,Duquesne,20240228,160431
Purdue Fort Wayne,+5.5,Wright State,20240228,160431
VMI,+23,UNC Greensboro,20240228,160431
Samford,-6,Wofford,20240228,160431
Winthrop,+8.5,High Point,20240228,160431
Milwaukee,-12.5,IUPUI,20240228,160431
North Texas,-2,Tulane,20240228,160431
Green Bay,+7,Cleveland State,20240228,160431
Furman,+2.5,Western Carolina,20240228,160431
Northern Kentucky,-2,Robert Morris,20240228,160431
ETSU,+1,The Citadel,20240228,160431
Colgate,-12,Holy Cross,20240228,160431
FGCU,+3.5,North Florida,20240228,160431
Marshall,+1.5,Georgia Southern,20240228,160431
Stetson,-1,Jacksonville,20240228,160431
Bucknell,-4,Loyola Maryland,20240228,160431
Lafayette,+2.5,Navy,20240228,160431
Presbyterian,+2,USC Upstate,20240228,160431
Radford,-4.5,Charleston Southern,20240228,160431
Arkansas State,-9.5,Coastal Carolina,20240228,160431
Oklahoma,+9,Iowa State,20240228,160431
California,+11,Colorado,20240228,160431
Wichita State,+7.5,UAB,20240228,160431
Indiana State,-9.5,Evansville,20240228,160431
UCF,+2,Oklahoma State,20240228,160431
Richmond,-5,Saint Louis,20240228,160431
Belmont,+2.5,Murray State,20240228,160431
Louisiana Tech,-2,Western Kentucky,20240228,160431
Temple,+5,Rice,20240228,160431
Tulsa,+2,UTSA,20240228,160431
Eastern Kentucky,-2,Austin Peay,20240228,160431
Troy,+2.5,Louisiana-Lafayette,20240228,160431
Southern Mississippi,+3.5,South Alabama,20240228,160431
South Carolina,+5,Texas A&M,20240228,160431
Saint Johns,+1.5,Butler,20240228,160431
Seton Hall,+8.5,Creighton,20240228,160431
Alabama,-5,Ole Miss,20240228,160431
Virginia,+1,Boston College,20240228,160431
Arizona,-12,Arizona State,20240228,160431
Oregon State,+13,Oregon,20240228,160431
