Charleston Southern,+2.5,High Point,20230301,160458
Xavier,+3.5,Providence,20230301,160458
Auburn,+10,Alabama,20230301,160458
Vanderbilt,+10,Kentucky,20230301,160458
Maryland,-1.5,Ohio State,20230301,160458
Pittsburgh,-3.5,Notre Dame,20230301,160458
DePaul,+17.5,UConn,20230301,160458
Tulsa,+14,South Florida,20230301,160458
LIU,+17.5,Merrimack,20230301,160458
George Washington,+8,Davidson,20230301,160458
Massachusetts,+11.5,Duquesne,20230301,160458
Fordham,+3.5,George Mason,20230301,160458
Richmond,-2,Saint Josephs,20230301,160458
Saint Francis Brooklyn,+9.5,Fairleigh Dickinson,20230301,160458
Wagner,+2,Sacred Heart,20230301,160458
Central Connecticut State,+3.5,Saint Francis PA,20230301,160458
Sam Houston,+1,SFA,20230301,160458
Lindenwood,+7.5,Southeast Missouri State,20230301,160458
Oklahoma,+7,Kansas State,20230301,160458
UT Arlington,+14,Utah Valley,20230301,160458
Lamar,+14.5,Nicholls State,20230301,160458
Southeastern Louisiana,-3.5,Houston Christian,20230301,160458
Georgetown,+18,Creighton,20230301,160458
Presbyterian,+6,Campbell,20230301,160458
New Orleans,+3,McNeese,20230301,160458
Penn State,+3.5,Northwestern,20230301,160458
Texas,+2.5,TCU,20230301,160458
Missouri,-4,LSU,20230301,160458
UIW,+11,Northwestern State,20230301,160458
Chicago State,+27.5,Gonzaga,20230301,160458
Rhode Island,+4.5,Loyola Chicago,20230301,160458
Grand Canyon,+5.5,Southern Utah,20230301,160458
Tulane,-6.5,East Carolina,20230301,160458
Seattle,+2,Utah Tech,20230301,160458
A&M-Corpus Christi,-4.5,Texas A&M-Commerce,20230301,160458
UTRGV,+10,California Baptist,20230301,160458
Southern Indiana,+2,SIUE,20230301,160458
Utah State,-3,UNLV,20230301,160458
