USC,+3,Michigan State,20230317,160442
Kennesaw State,+12,Xavier,20230317,160442
UC Santa Barbara,+10.5,Baylor,20230317,160442
Vermont,+10.5,Marquette,20230317,160442
Pittsburgh,+4.5,Iowa State,20230317,160442
North Carolina State,+5.5,Creighton,20230317,160442
Iona,+9,UConn,20230317,160442
Fairleigh Dickinson,+23,Purdue,20230317,160442
Providence,+4.5,Kentucky,20230317,160442
Drake,+2.5,Miami FL,20230317,160442
Grand Canyon,+15.5,Gonzaga,20230317,160442
Florida Atlantic,+1.5,Memphis,20230317,160442
Montana State,+7.5,Kansas State,20230317,160442
Kent State,+4.5,Indiana,20230317,160442
Arizona State,+5,TCU,20230317,160442
USC Upstate,+11,Indiana State,20230317,160442
Maryland,+9,Alabama,20230317,160442
Furman,+6,San Diego State,20230317,160442
Princeton,+6.5,Missouri,20230317,160442
North Alabama,+8,Southern Utah,20230317,160442
Arkansas,+3.5,Kansas,20230317,160442
Duke,-3.5,Tennessee,20230317,160442
Auburn,+5.5,Houston,20230317,160442
Northwestern,+7.5,UCLA,20230317,160442
Penn State,+5.5,Texas,20230317,160442
Southern Indiana,+9,San Jose State,20230317,160442
Western Carolina,+6,Charlotte,20230317,160442
Cleveland State,+1,Eastern Kentucky,20230317,160442
Rice,+6,Duquesne,20230317,160442
Milwaukee,+2,Stetson,20230317,160442
