Davidson,-4.5,Wright State,20221109,160510
UT Martin,+8.5,Youngstown State,20221109,160510
Hampton,+16.5,James Madison,20221109,160510
American,+1.5,Marist,20221109,160510
IUPUI,+26,Drake,20221109,160510
Monmouth,+20.5,Seton Hall,20221109,160510
Kansas City,+23,LSU,20221109,160510
Lipscomb,+6,South Dakota,20221109,160510
South Dakota State,+7,Boise State,20221109,160510
Bellarmine,+9,Louisville,20221109,160510
FGCU,+4,San Diego,20221109,160510
Florida A&M,+21.5,Portland,20221109,160510
