Furman,+2.5,Penn State,20221117,160451
Colorado,-5,Massachusetts,20221117,160451
Old Dominion,+14.5,Virginia Tech,20221117,160451
Murray State,+12.5,Texas A&M,20221117,160451
Colorado State,-1,South Carolina,20221117,160451
Merrimack,+5.5,Troy,20221117,160451
Nebraska,+9.5,Saint Johns,20221117,160451
Kansas City,+19.5,Kansas State,20221117,160451
Saint Francis PA,+19.5,Butler,20221117,160451
Wichita State,+5,Richmond,20221117,160451
Boise State,-4.5,Charlotte,20221117,160451
Towson,-1,UNC Greensboro,20221117,160451
North Dakota State,+11.5,Indiana State,20221117,160451
Marshall,-5.5,Miami OH,20221117,160451
Bryant,+7,Florida Atlantic,20221117,160451
Stony Brook,+7.5,Brown,20221117,160451
Little Rock,+11,ETSU,20221117,160451
Albany NY,+7,Saint Josephs,20221117,160451
South Carolina State,+40,Kentucky,20221117,160451
Austin Peay,+7.5,South Florida,20221117,160451
Hartford,+15.5,Boston University,20221117,160451
Pittsburgh,+4,VCU,20221117,160451
Davidson,+3,Charleston,20221117,160451
ULM,+17.5,TCU,20221117,160451
Northern Illinois,+12.5,Georgia Tech,20221117,160451
North Dakota,+6.5,Elon,20221117,160451
Louisiana Tech,+4.5,Louisiana-Lafayette,20221117,160451
Texas State,-4.5,UTSA,20221117,160451
Tennessee State,+14.5,Southern Illinois,20221117,160451
New Orleans,+25,LSU,20221117,160451
Samford,-10.5,Alabama A&M,20221117,160451
Northwestern State,+6,Illinois State,20221117,160451
UTRGV,+12,A&M-Corpus Christi,20221117,160451
UC Riverside,+18.5,Creighton,20221117,160451
Coppin State,-3.5,Tennessee Tech,20221117,160451
LIU,+29,Marquette,20221117,160451
Sam Houston,+10,Utah,20221117,160451
Utah Tech,+27.5,Arizona,20221117,160451
South Dakota,+14.5,Mississippi State,20221117,160451
Central Michigan,+11,Minnesota,20221117,160451
Portland,-4.5,Air Force,20221117,160451
Saint Thomas MN,+4.5,Montana,20221117,160451
Loyola Chicago,-7.5,Tulsa,20221117,160451
Michigan,-7.5,Arizona State,20221117,160451
Utah State,-7,San Diego,20221117,160451
Hofstra,-3.5,San Jose State,20221117,160451
California Baptist,+8,Washington,20221117,160451
