Villanova,+3,Xavier,20250114,160516
Mississippi State,+7.5,Auburn,20250114,160516
Ole Miss,+11.5,Alabama,20250114,160516
Texas A&M,+6.5,Kentucky,20250114,160516
Marquette,-13.5,DePaul,20250114,160516
Illinois,-3.5,Indiana,20250114,160516
Louisville,-8.5,Syracuse,20250114,160516
Saint Louis,+9,VCU,20250114,160516
Ball State,+9,Ohio,20250114,160516
Western Michigan,+13,Kent State,20250114,160516
Miami OH,-12.5,Northern Illinois,20250114,160516
Toledo,+6,Akron,20250114,160516
North Texas,-3.5,East Carolina,20250114,160516
Buffalo,+7.5,Bowling Green,20250114,160516
Eastern Michigan,+7,Central Michigan,20250114,160516
Georgetown,+9,Saint Johns,20250114,160516
Charlotte,+9.5,Wichita State,20250114,160516
Valparaiso,+5.5,Belmont,20250114,160516
Evansville,+13.5,Northern Iowa,20250114,160516
UTSA,+4,Rice,20250114,160516
Providence,+9,Creighton,20250114,160516
Little Rock,+1.5,SE Missouri State,20250114,160516
Missouri,+10,Florida,20250114,160516
Miami FL,+24,Duke,20250114,160516
Ohio State,+7,Wisconsin,20250114,160516
Texas Tech,-7,Kansas State,20250114,160516
Clemson,-5,Georgia Tech,20250114,160516
Wyoming,+14,Boise State,20250114,160516
Oklahoma State,+15,BYU,20250114,160516
Arkansas,-2.5,LSU,20250114,160516
New Mexico,-10,San Jose State,20250114,160516
Air Force,+19,Nevada,20250114,160516
Iowa,+2.5,USC,20250114,160516
Baylor,+5.5,Arizona,20250114,160516
UCF,+4,Arizona State,20250114,160516
Colorado State,+6.5,San Diego State,20250114,160516
