La Salle,-13.5,Stetson,20241123,160446
CSU Bakersfield,+2.5,FIU,20241123,160446
Georgia,+5.5,Marquette,20241123,160446
Marshall,+20,Purdue,20241123,160446
Saint Francis PA,+21,Georgetown,20241123,160446
Delaware,+6.5,Vermont,20241123,160446
West Georgia,+14,Georgia Southern,20241123,160446
Boston University,+2.5,UMBC,20241123,160446
Monmouth,+2,Presbyterian,20241123,160446
LIU,+14.5,Charlotte,20241123,160446
Quinnipiac,+6.5,UMass Lowell,20241123,160446
Brown,-7.5,Canisius,20241123,160446
Illinois Chicago,+1.5,East Carolina,20241123,160446
Portland State,+2.5,Saint Thomas MN,20241123,160446
Northeastern,+2,Florida Gulf Coast,20241123,160446
Albany NY,+2.5,UMKC,20241123,160446
Cincinnati,-7.5,Georgia Tech,20241123,160446
New Hampshire,+12.5,Marist,20241123,160446
Furman,-9,Charleston Southern,20241123,160446
IU Indianapolis,+4,South Carolina State,20241123,160446
Fairfield,+11,Yale,20241123,160446
Bowling Green,-5,Bellarmine,20241123,160446
UAB,-7.5,Illinois State,20241123,160446
Detroit Mercy,+24,Wake Forest,20241123,160446
MD Eastern Shore,+37,Illinois,20241123,160446
Omaha,+12,Akron,20241123,160446
Delaware State,+7.5,Mount Saint Marys,20241123,160446
Wofford,+3,Milwaukee,20241123,160446
Le Moyne,+11.5,A&M-Corpus Christi,20241123,160446
Northern Illinois,+17.5,DePaul,20241123,160446
Fresno State,+3,Long Beach State,20241123,160446
Idaho,+3,Southern Utah,20241123,160446
UMass,-1.5,Temple,20241123,160446
Coastal Carolina,-2.5,Alabama A&M,20241123,160446
ULM,+9.5,North Alabama,20241123,160446
UC San Diego,+1,Toledo,20241123,160446
George Washington,-7.5,Louisiana,20241123,160446
USC Upstate,+3.5,Queens NC,20241123,160446
Tulsa,+10.5,Loyola Chicago,20241123,160446
Lamar,+1.5,Alabama State,20241123,160446
New Mexico State,+11,UNLV,20241123,160446
Rider,+4,Bucknell,20241123,160446
Stony Brook,+11,Columbia,20241123,160446
Kent State,-2,Cleveland State,20241123,160446
Youngstown State,+1.5,Stephen F. Austin,20241123,160446
Cal Poly,+21,Saint Marys,20241123,160446
Eastern Washington,+7,California Baptist,20241123,160446
Prairie View,+19,Northern Colorado,20241123,160446
Mississippi Valley,+45,BYU,20241123,160446
Stanford,-1,Santa Clara,20241123,160446
