Milwaukee,-12.5,IUPUI,20230202,160457
Central Connecticut State,-2,Saint Francis Brooklyn,20230202,160457
LIU,+13.5,Merrimack,20230202,160457
Marshall,-3,Appalachian State,20230202,160457
Wisconsin,+7.5,Ohio State,20230202,160457
Michigan,+3,Northwestern,20230202,160457
Florida Atlantic,+1,UAB,20230202,160457
FIU,+9,Charlotte,20230202,160457
Central Arkansas,+12,FGCU,20230202,160457
Charleston,-7.5,Drexel,20230202,160457
Wright State,+5.5,Youngstown State,20230202,160457
North Carolina A&T,+8,UNCW,20230202,160457
Towson,+2.5,Hofstra,20230202,160457
High Point,+9.5,UNC Asheville,20230202,160457
Delaware,-9,Monmouth,20230202,160457
Purdue Fort Wayne,+2.5,Oakland,20230202,160457
Rice,+5,Louisiana Tech,20230202,160457
Cleveland State,-1.5,Detroit Mercy,20230202,160457
Tennessee Tech,+4.5,Morehead State,20230202,160457
Elon,+2.5,Stony Brook,20230202,160457
North Florida,+6,Jacksonville,20230202,160457
Southern Mississippi,+1,Troy,20230202,160457
North Alabama,+5.5,Stetson,20230202,160457
Northern Kentucky,-2,Robert Morris,20230202,160457
UNC Greensboro,-3,Mercer,20230202,160457
Georgia Southern,+3,Georgia State,20230202,160457
UT Martin,+4.5,SIUE,20230202,160457
Saint Francis PA,+1.5,Stonehill,20230202,160457
Wagner,+2,Sacred Heart,20230202,160457
Jacksonville State,+7,Eastern Kentucky,20230202,160457
Coastal Carolina,+3.5,ULM,20230202,160457
Kennesaw State,-3.5,Bellarmine,20230202,160457
Oregon State,+12,Arizona State,20230202,160457
Stanford,+5.5,Utah,20230202,160457
North Dakota,+9.5,South Dakota State,20230202,160457
UTSA,+12.5,Western Kentucky,20230202,160457
Little Rock,+9.5,Southeast Missouri State,20230202,160457
Queens NC,+4.5,Lipscomb,20230202,160457
North Dakota State,-1,South Dakota,20230202,160457
South Alabama,-4,Arkansas State,20230202,160457
A&M-Corpus Christi,-7,New Orleans,20230202,160457
Northwestern State,-6.5,Houston Christian,20230202,160457
Saint Thomas MN,-3.5,Omaha,20230202,160457
Texas State,+9.5,Louisiana-Lafayette,20230202,160457
UIW,+9,Southeastern Louisiana,20230202,160457
Tennessee State,+7.5,Southern Indiana,20230202,160457
Lamar,+9.5,McNeese,20230202,160457
Houston,-12,Wichita State,20230202,160457
Washington,+17.5,UCLA,20230202,160457
Northern Arizona,+12.5,Montana State,20230202,160457
LMU,+5,BYU,20230202,160457
UTEP,+4,Middle Tennessee,20230202,160457
Utah Valley,-5,Utah Tech,20230202,160457
Hawaii,-2,UC Davis,20230202,160457
Western Illinois,-1,Denver,20230202,160457
Northern Colorado,+6.5,Montana,20230202,160457
Eastern Illinois,+2.5,Lindenwood,20230202,160457
California,+15.5,Colorado,20230202,160457
Cal Poly,+15,UC Santa Barbara,20230202,160457
Portland,+2,San Diego,20230202,160457
Pepperdine,+1,Pacific,20230202,160457
UC Irvine,-7,UC San Diego,20230202,160457
Long Beach State,+2.5,Cal State Fullerton,20230202,160457
UC Riverside,-8.5,CSU Bakersfield,20230202,160457
Idaho,+5,Portland State,20230202,160457
Eastern Washington,-1,Sacramento State,20230202,160457
Oregon,+8,Arizona,20230202,160457
Santa Clara,+13.5,Gonzaga,20230202,160457
San Francisco,+12,Saint Marys,20230202,160457
Washington State,+6.5,USC,20230202,160457
