Wyoming,-1.5,Furman,20231119,160417
Oakland,+7.5,Drake,20231119,160417
Providence,-4.5,Georgia,20231119,160417
Prairie View,+5.5,UT Martin,20231119,160417
Utah Valley,+2,Southern Mississippi,20231119,160417
Holy Cross,-2.5,IUPUI,20231119,160417
North Texas,-4.5,Towson,20231119,160417
UConn,-11,Indiana,20231119,160417
Boise State,+6.5,Clemson,20231119,160417
Charleston,-9,Coastal Carolina,20231119,160417
Eastern Illinois,+9,Miami OH,20231119,160417
Mississippi State,-3.5,Northwestern,20231119,160417
Loyola Maryland,+3.5,UMBC,20231119,160417
Weber State,+1,Colgate,20231119,160417
SIUE,+4,South Alabama,20231119,160417
Manhattan,+4.5,Central Connecticut State,20231119,160417
Grambling,+27,Iowa State,20231119,160417
LMU,-1.5,SFA,20231119,160417
Northern Kentucky,+12.5,Cincinnati,20231119,160417
Northeastern,+8,East Carolina,20231119,160417
Tennessee Tech,+12,Chattanooga,20231119,160417
Albany NY,+5.5,Quinnipiac,20231119,160417
Queens NC,+7.5,Drexel,20231119,160417
Little Rock,+8,Georgia State,20231119,160417
Kansas State,+3,Miami FL,20231119,160417
Cal State Fullerton,+5.5,Cornell,20231119,160417
Elon,+10.5,Winthrop,20231119,160417
LSU,-1,Wake Forest,20231119,160417
Texas,-17.5,Louisville,20231119,160417
Yale,-8,Gardner-Webb,20231119,160417
Washington State,-6.5,Rhode Island,20231119,160417
Omaha,+8.5,Air Force,20231119,160417
Western Michigan,+22,Ohio State,20231119,160417
American,+9.5,Georgetown,20231119,160417
DePaul,+8,San Francisco,20231119,160417
Georgia Southern,+4.5,Kennesaw State,20231119,160417
UNI,+2.5,South Florida,20231119,160417
Marshall,+5,Utah State,20231119,160417
Saint Johns,+5,Utah,20231119,160417
Saint Thomas MN,+5,Portland State,20231119,160417
Fordham,-2,Abilene Christian,20231119,160417
UT Arlington,+27.5,Arizona,20231119,160417
Alcorn,+24.5,Michigan State,20231119,160417
Jackson State,+22.5,Missouri,20231119,160417
Grand Canyon,-5,South Carolina,20231119,160417
Saint Marys,-5.5,Xavier,20231119,160417
FIU,+8,Akron,20231119,160417
Brown,+17,USC,20231119,160417
South Dakota State,+6.5,UCF,20231119,160417
Kent State,-4,Missouri State,20231119,160417
Southern University,+26,Illinois,20231119,160417
Wichita State,-4.5,Saint Louis,20231119,160417
Cal Poly,+13,California Baptist,20231119,160417
Dayton,+12.5,Houston,20231119,160417
San Diego State,-6.5,Washington,20231119,160417
Le Moyne,+21.5,UC Santa Barbara,20231119,160417
