Charleston Southern,+9.5,UNC Asheville,20230303,160439
UNI,+10.5,Bradley,20230303,160439
Gardner-Webb,-4.5,USC Upstate,20230303,160439
Indiana State,-2.5,Belmont,20230303,160439
The Citadel,+7,Mercer,20230303,160439
Akron,+4,Kent State,20230303,160439
Toledo,-4,Ball State,20230303,160439
Campbell,+6.5,Longwood,20230303,160439
East Carolina,+12,Tulane,20230303,160439
Miami OH,+8.5,Buffalo,20230303,160439
Murray State,+11,Drake,20230303,160439
Dayton,-1.5,Saint Louis,20230303,160439
Central Michigan,+7,Western Michigan,20230303,160439
North Dakota,-1,Denver,20230303,160439
VMI,+13.5,Chattanooga,20230303,160439
Abilene Christian,+7,Sam Houston,20230303,160439
Bowling Green,+10,Ohio,20230303,160439
SFA,+7.5,Utah Valley,20230303,160439
Eastern Michigan,+4.5,Northern Illinois,20230303,160439
Southeast Missouri State,+4,Morehead State,20230303,160439
Winthrop,+3,Radford,20230303,160439
California Baptist,+6.5,Southern Utah,20230303,160439
Portland,+6.5,BYU,20230303,160439
Grand Canyon,+1,Utah Tech,20230303,160439
Omaha,-1.5,Kansas City,20230303,160439
Missouri State,+3,Southern Illinois,20230303,160439
UT Arlington,+9,Seattle,20230303,160439
UT Martin,-1,Tennessee Tech,20230303,160439
New Mexico,-2,Colorado State,20230303,160439
Pacific,+9,San Francisco,20230303,160439
