Portland,+17.5,Princeton,20241124,160449
Saint Johns,-6.5,Georgia,20241124,160449
Hampton,+22.5,Boise State,20241124,160449
Charleston,+3.5,Rhode Island,20241124,160449
Wofford,-6,Portland State,20241124,160449
Holy Cross,+5.5,Maine,20241124,160449
Northeastern,-6,CSU Bakersfield,20241124,160449
Albany NY,-1.5,American,20241124,160449
Howard,-2.5,Boston University,20241124,160449
Lamar,+2,Omaha,20241124,160449
Miami FL,+3,VCU,20241124,160449
Villanova,+6,Maryland,20241124,160449
Rutgers,-11.5,Kennesaw State,20241124,160449
William & Mary,+4,Appalachian State,20241124,160449
Vermont,-9.5,Fairfield,20241124,160449
South Florida,-3,Wright State,20241124,160449
Binghamton,+5,Central Connecticut State,20241124,160449
South Dakota State,-2.5,Duquesne,20241124,160449
Eastern Illinois,+6.5,Valparaiso,20241124,160449
Bryant,+7.5,Saint Bonaventure,20241124,160449
UNC Asheville,-7.5,Central Arkansas,20241124,160449
Saint Thomas MN,+3,Milwaukee,20241124,160449
Oklahoma State,+6.5,Nevada,20241124,160449
LSU,-1,UCF,20241124,160449
FIU,+4.5,Florida Gulf Coast,20241124,160449
Alabama State,+8,Akron,20241124,160449
North Alabama,-5.5,Northwestern State,20241124,160449
Florida State,-6,UMass,20241124,160449
Sacramento State,+16,California,20241124,160449
Mercyhurst,+9,Air Force,20241124,160449
Utah Tech,+8.5,CSUN,20241124,160449
Towson,-9.5,Morgan State,20241124,160449
Campbell,+4,Evansville,20241124,160449
Missouri State,+8,High Point,20241124,160449
Alcorn,+17,UC Riverside,20241124,160449
Jackson State,+16,Lipscomb,20241124,160449
Idaho,+3,San Diego,20241124,160449
Queens NC,+8.5,ETSU,20241124,160449
Arkansas-Pine Bluff,+35.5,Missouri,20241124,160449
Pittsburgh,-2,Wisconsin,20241124,160449
Longwood,+9,McNeese,20241124,160449
Middle Tennessee,+5.5,Bradley,20241124,160449
Florida Atlantic,-2.5,Seton Hall,20241124,160449
Yale,-8.5,Delaware,20241124,160449
Grambling,+22.5,USC,20241124,160449
Denver,+11,Montana,20241124,160449
Old Dominion,+11,Boston College,20241124,160449
Liberty,+4,Kansas State,20241124,160449
Ohio,-3.5,Texas State,20241124,160449
Southern Miss,+6.5,Montana State,20241124,160449
Drake,+4,Vanderbilt,20241124,160449
