James Madison,-2.5,Illinois Chicago,20241121,160528
Miami FL,-9.5,Drake,20241121,160528
Ohio,-2,Middle Tennessee,20241121,160528
La Salle,-1.5,UC San Diego,20241121,160528
South Florida,-7,Portland,20241121,160528
Oklahoma State,+1,Florida Atlantic,20241121,160528
East Carolina,-3.5,Jacksonville State,20241121,160528
Seton Hall,+7,VCU,20241121,160528
Monmouth,+4.5,Youngstown State,20241121,160528
Toledo,-13.5,Stetson,20241121,160528
Bradley,-7,Texas State,20241121,160528
Robert Morris,+9.5,Cornell,20241121,160528
UNC Greensboro,+17.5,Indiana,20241121,160528
Baylor,-2.5,Saint Johns,20241121,160528
Syracuse,+10.5,Texas,20241121,160528
Mercer,+18.5,South Carolina,20241121,160528
Eastern Michigan,+8,Oakland,20241121,160528
Niagara,+14.5,Kent State,20241121,160528
Radford,+22,Clemson,20241121,160528
NJIT,+13,Bucknell,20241121,160528
Bryant,-12.5,Stonehill,20241121,160528
Vanderbilt,+2.5,Nevada,20241121,160528
Presbyterian,+9,Stephen F. Austin,20241121,160528
SE Missouri State,-1,Central Arkansas,20241121,160528
Oral Roberts,+21.5,Ole Miss,20241121,160528
Lindenwood,+10.5,Valparaiso,20241121,160528
Princeton,-7.5,Wright State,20241121,160528
UT Martin,+11.5,A&M-Corpus Christi,20241121,160528
East Texas A&M,+26,Oklahoma,20241121,160528
Central Connecticut State,-1.5,Sacred Heart,20241121,160528
Tarleton State,+31,Michigan,20241121,160528
Texas Tech,-10,Saint Josephs,20241121,160528
Grambling,+22.5,New Mexico,20241121,160528
Tennessee,-12,Virginia,20241121,160528
Eastern Washington,+12,Washington State,20241121,160528
Oregon,-6.5,Oregon State,20241121,160528
Air Force,+16.5,California,20241121,160528
Memphis,+1.5,San Francisco,20241121,160528
