Brown,+13.5,Northwestern,20221229,160447
Wagner,-8.5,LIU,20221229,160447
UNC Greensboro,-5,Western Carolina,20221229,160447
Stonehill,+4,Sacred Heart,20221229,160447
La Salle,-1,Howard,20221229,160447
Delaware State,+30,Penn State,20221229,160447
High Point,+6,Longwood,20221229,160447
Alabama A&M,+27.5,Ohio State,20221229,160447
Elon,+11.5,Drexel,20221229,160447
Radford,+2,UNC Asheville,20221229,160447
Charleston Southern,+9.5,Gardner-Webb,20221229,160447
Florida A&M,+35.5,Purdue,20221229,160447
Campbell,-3,Presbyterian,20221229,160447
Winthrop,-3,USC Upstate,20221229,160447
Austin Peay,+7,Queens NC,20221229,160447
Middle Tennessee,+2.5,Charlotte,20221229,160447
Providence,+3,Butler,20221229,160447
Liberty,-7.5,Bellarmine,20221229,160447
Iowa,-4.5,Nebraska,20221229,160447
UMBC,+17.5,Maryland,20221229,160447
James Madison,-5.5,Georgia State,20221229,160447
North Carolina A&T,+6,Northeastern,20221229,160447
Binghamton,+14,Cornell,20221229,160447
Rice,+6,Western Kentucky,20221229,160447
Chattanooga,-7,The Citadel,20221229,160447
VMI,+19.5,Furman,20221229,160447
Appalachian State,+9.5,Marshall,20221229,160447
Milwaukee,+1,Oakland,20221229,160447
Green Bay,+14.5,Detroit Mercy,20221229,160447
Louisiana-Lafayette,-3.5,Coastal Carolina,20221229,160447
Arkansas State,+10.5,Old Dominion,20221229,160447
ETSU,+6.5,Wofford,20221229,160447
UTSA,+13,Louisiana Tech,20221229,160447
Central Michigan,+21,Michigan,20221229,160447
Hofstra,+1.5,Delaware,20221229,160447
Purdue Fort Wayne,-2.5,Robert Morris,20221229,160447
Central Connecticut State,+3.5,Saint Francis PA,20221229,160447
Hampton,+21.5,Charleston,20221229,160447
Wright State,+3,Northern Kentucky,20221229,160447
UTEP,+15,UAB,20221229,160447
Abilene Christian,+4,SFA,20221229,160447
South Florida,+15,Memphis,20221229,160447
California Baptist,+6.5,Grand Canyon,20221229,160447
Georgetown,+4,DePaul,20221229,160447
Florida Atlantic,+2.5,North Texas,20221229,160447
Evansville,+16,Indiana State,20221229,160447
Oral Roberts,-13,Omaha,20221229,160447
Western Illinois,+8,South Dakota State,20221229,160447
Cleveland State,+6.5,Youngstown State,20221229,160447
Saint Thomas MN,+1,South Dakota,20221229,160447
CSU Bakersfield,+10.5,UC Riverside,20221229,160447
Troy,+3,Southern Mississippi,20221229,160447
Sam Houston,+2,Utah Valley,20221229,160447
UT Arlington,+7.5,Tarleton State,20221229,160447
ULM,+11,Texas State,20221229,160447
Southern Illinois,+1,Murray State,20221229,160447
South Alabama,-3,Georgia Southern,20221229,160447
Tennessee Tech,+10,SIUE,20221229,160447
Southeast Missouri State,+5,Southern Indiana,20221229,160447
Lindenwood,+4,Eastern Illinois,20221229,160447
UT Martin,-1.5,Little Rock,20221229,160447
Bethune-Cookman,+30,Illinois,20221229,160447
BYU,-7,Pacific,20221229,160447
Tulane,+5,Cincinnati,20221229,160447
San Diego,+15,Saint Marys,20221229,160447
Valparaiso,+16,Drake,20221229,160447
UTRGV,+9.5,Utah Tech,20221229,160447
Idaho,+11.5,Montana State,20221229,160447
Kansas City,+3,Denver,20221229,160447
UC Santa Barbara,-5.5,Cal State Fullerton,20221229,160447
Morehead State,+3.5,Tennessee State,20221229,160447
Eastern Washington,+6,Montana,20221229,160447
LMU,+3,Portland,20221229,160447
Northern Colorado,+3.5,Weber State,20221229,160447
Northern Arizona,-1,Idaho State,20221229,160447
Utah,-10,California,20221229,160447
San Francisco,+1.5,Santa Clara,20221229,160447
UC San Diego,+9,Long Beach State,20221229,160447
CSUN,+4.5,Cal Poly,20221229,160447
Colorado,+2.5,Stanford,20221229,160447
UC Davis,+6.5,Hawaii,20221229,160447
