Rutgers,+4.5,Indiana,20230207,160442
Marquette,+4.5,UConn,20230207,160442
Louisville,+15.5,Pittsburgh,20230207,160442
ETSU,+10,UNC Greensboro,20230207,160442
Bowling Green,+14,Kent State,20230207,160442
Eastern Michigan,+10,Buffalo,20230207,160442
Dayton,+4,VCU,20230207,160442
North Carolina,pk,Wake Forest,20230207,160442
Auburn,+3,Texas A&M,20230207,160442
Ball State,-8.5,Central Michigan,20230207,160442
Toledo,+2,Akron,20230207,160442
Ole Miss,+1.5,Georgia,20230207,160442
Cincinnati,+1.5,Tulane,20230207,160442
Chicago State,-5,Delaware State,20230207,160442
Western Michigan,+3,Miami OH,20230207,160442
Drake,-3.5,Murray State,20230207,160442
Ohio,-5,Northern Illinois,20230207,160442
Saint Johns,+1.5,Butler,20230207,160442
North Carolina State,+7.5,Virginia,20230207,160442
TCU,+4.5,Kansas State,20230207,160442
Arkansas,+5.5,Kentucky,20230207,160442
Maryland,+3.5,Michigan State,20230207,160442
Rhode Island,+11,Saint Louis,20230207,160442
South Carolina,+15.5,Missouri,20230207,160442
Colorado State,+1.5,Air Force,20230207,160442
San Jose State,+3,Fresno State,20230207,160442
Nevada,+4,New Mexico,20230207,160442
