Tennessee,-5,Oklahoma,20250208,160432
Oregon,+8,Michigan State,20250208,160432
South Carolina,+11,Kentucky,20250208,160432
TCU,+16.5,Iowa State,20250208,160432
Seton Hall,+10.5,Georgetown,20250208,160432
Florida Atlantic,-6,Tulsa,20250208,160432
Boston University,-2.5,Holy Cross,20250208,160432
Michigan,-3,Indiana,20250208,160432
Wisconsin,-6,Iowa,20250208,160432
Texas,+3,Vanderbilt,20250208,160432
Youngstown State,-8,Detroit Mercy,20250208,160432
Wagner,+4,Fairleigh Dickinson,20250208,160432
Bucknell,-1.5,Army,20250208,160432
Lipscomb,-2.5,Queens NC,20250208,160432
Troy,-1.5,Miami OH,20250208,160432
NJIT,+1,New Hampshire,20250208,160432
Navy,+2,Lafayette,20250208,160432
Georgia Southern,+1,Western Michigan,20250208,160432
Kansas,-3.5,Kansas State,20250208,160432
Marquette,+3.5,Creighton,20250208,160432
UCF,+10,Baylor,20250208,160432
Miami FL,+18.5,Louisville,20250208,160432
Winthrop,-9.5,USC Upstate,20250208,160432
Niagara,+11,Quinnipiac,20250208,160432
North Alabama,-10,West Georgia,20250208,160432
South Alabama,+7,Akron,20250208,160432
Bryant,-9,Binghamton,20250208,160432
UNC Wilmington,-2.5,Drexel,20250208,160432
Appalachian State,+4.5,Ohio,20250208,160432
UMBC,+5.5,Maine,20250208,160432
Loyola Maryland,+7,Colgate,20250208,160432
Yale,-4,Cornell,20250208,160432
Charleston Southern,+7,Gardner-Webb,20250208,160432
Little Rock,-2.5,Morehead State,20250208,160432
Robert Morris,+1.5,Northern Kentucky,20250208,160432
Saint Peters,+4,Manhattan,20250208,160432
Louisiana Tech,-4,FIU,20250208,160432
Coastal Carolina,+5,Bowling Green,20250208,160432
Arkansas State,-1.5,Kent State,20250208,160432
Stonehill,+3,LIU,20250208,160432
American,+2.5,Lehigh,20250208,160432
Georgia State,-2.5,Buffalo,20250208,160432
Wofford,-3,Mercer,20250208,160432
Brown,+2,Columbia,20250208,160432
Siena,-2.5,Rider,20250208,160432
Illinois Chicago,+1.5,Southern Illinois,20250208,160432
Harvard,+2,Dartmouth,20250208,160432
Saint Francis PA,-2,Chicago State,20250208,160432
