Southern Miss,+11.5,Troy,20250127,160521
Bethune-Cookman,-2.5,Alcorn,20250127,160521
Penn State,+9,Michigan,20250127,160521
Houston Christian,+5.5,SE Louisiana,20250127,160521
Holy Cross,+3,Boston University,20250127,160521
Grambling,-6,Arkansas-Pine Bluff,20250127,160521
South Alabama,-13,ULM,20250127,160521
Nicholls State,+2.5,UT Rio Grande Valley,20250127,160521
Iowa,+7.5,Ohio State,20250127,160521
Florida A&M,+9.5,Jackson State,20250127,160521
McNeese,-9,A&M-Corpus Christi,20250127,160521
Northwestern State,+3.5,Lamar,20250127,160521
Incarnate Word,-4,New Orleans,20250127,160521
NC State,+21,Duke,20250127,160521
East Texas A&M,+9,Stephen F. Austin,20250127,160521
Southern University,-23,Mississippi Valley,20250127,160521
Texas Southern,+2.5,Alabama State,20250127,160521
Prairie View,+2.5,Alabama A&M,20250127,160521
Towson,+1,Northeastern,20250127,160521
UCLA,+1,USC,20250127,160521
Iowa State,+2.5,Arizona,20250127,160521
