Georgia Tech,+17.5,Louisville,20220309,010623
Delaware,+2,UNCW,20220309,010623
Wright State,+7.5,Northern Kentucky,20220309,010623
Wagner,+22,Bryant,20220309,010623
Canisius,+6.5,Fairfield,20220309,010623
Marshall,-8.5,FIU,20220309,010623
Southern Mississippi,+2.5,UTSA,20220309,010623
Saint Marys,+12.5,Gonzaga,20220309,010623
North Dakota State,+6,South Dakota State,20220309,010623
UTRGV,+7.5,California Baptist,20220309,010623
CSU Bakersfield,-5.5,CSUN,20220309,010623
Quinnipiac,+2.5,Marist,20220309,010623
Chicago State,+12.5,Utah Valley,20220309,010623
Cal Poly,+6,UC Davis,20220309,010623
Idaho,+2,Sacramento State,20220309,010623
Syracuse,+1.5,Florida State,20220309,010623
Saint Josephs,-2.5,La Salle,20220309,010623
Idaho State,+4.5,Portland State,20220309,010623
New Mexico,+4.5,Nevada,20220309,010623
Stanford,+3.5,Arizona State,20220309,010623
Jackson State,+4,Texas Southern,20220309,010623
Duquesne,+9,Rhode Island,20220309,010623
Air Force,+13.5,Utah State,20220309,010623
Butler,+5.5,Xavier,20220309,010623
Northern Arizona,+7.5,Eastern Washington,20220309,010623
Oregon State,+9.5,Oregon,20220309,010623
Nebraska,+4.5,Northwestern,20220309,010623
Ole Miss,-3,Missouri,20220309,010623
UIW,+4,Houston Baptist,20220309,010623
Rice,+2.5,Charlotte,20220309,010623
San Jose State,+13,Fresno State,20220309,010623
DePaul,+5.5,Saint Johns,20220309,010623
West Virginia,+1.5,Kansas State,20220309,010623
Binghamton,+20,Vermont,20220309,010623
Hartford,+4,UMBC,20220309,010623
Navy,+6.5,Colgate,20220309,010623
Georgia,+9,Vanderbilt,20220309,010623
Minnesota,+3.5,Penn State,20220309,010623
Coppin State,+6,Howard,20220309,010623
McNeese,-1,Northwestern State,20220309,010623
California,+8.5,Washington State,20220309,010623
Georgetown,+10,Seton Hall,20220309,010623
Prairie View,+1,Alcorn,20220309,010623
Utah,+1,Washington,20220309,010623
