Miami OH,-4.5,Siena,20241125,160524
Ball State,+3,Eastern Kentucky,20241125,160524
Howard,-2,UMBC,20241125,160524
Drexel,+5.5,Purdue Fort Wayne,20241125,160524
UAB,-9.5,Louisiana,20241125,160524
Jacksonville,-4,Mercer,20241125,160524
Boise State,-13,South Dakota State,20241125,160524
Memphis,+8.5,UConn,20241125,160524
Southern Illinois,+5,Louisiana Tech,20241125,160524
IU Indianapolis,+5.5,Alabama A&M,20241125,160524
Illinois State,+1.5,George Washington,20241125,160524
Penn State,-16,Fordham,20241125,160524
CSUN,-8,Denver,20241125,160524
Colorado,+8.5,Michigan State,20241125,160524
Merrimack,+7.5,UMass Lowell,20241125,160524
Clemson,-2.5,San Francisco,20241125,160524
LIU,+13,Winthrop,20241125,160524
Green Bay,+25,Ohio State,20241125,160524
Tennessee State,+10.5,Chattanooga,20241125,160524
New Hampshire,+17.5,Columbia,20241125,160524
Cornell,-1,Iona,20241125,160524
North Carolina A&T,+3.5,Buffalo,20241125,160524
East Texas A&M,+3,Stonehill,20241125,160524
Le Moyne,+13,UT Rio Grande Valley,20241125,160524
Missouri State,+2.5,Boston College,20241125,160524
Utah Tech,+11,Montana,20241125,160524
Central Michigan,+13.5,Minnesota,20241125,160524
UTSA,+10.5,Troy,20241125,160524
Quinnipiac,+8.5,Saint Louis,20241125,160524
Oregon State,+6.5,North Texas,20241125,160524
Indiana State,-3,Southern Indiana,20241125,160524
Incarnate Word,+7,South Alabama,20241125,160524
Eastern Michigan,-3,Houston Christian,20241125,160524
MD Eastern Shore,+35,Arkansas,20241125,160524
South Carolina,+6,Xavier,20241125,160524
San Jose State,+4,UTEP,20241125,160524
Auburn,-4,Iowa State,20241125,160524
Little Rock,+21.5,Illinois,20241125,160524
Abilene Christian,-3,Southern Miss,20241125,160524
Long Beach State,+7.5,UNC Greensboro,20241125,160524
Dayton,+8,North Carolina,20241125,160524
