Butler,+3.5,Saint Johns,20230110,160436
Michigan State,-1,Wisconsin,20230110,160436
Oklahoma State,+5.5,Kansas State,20230110,160436
South Carolina,+20,Kentucky,20230110,160436
Georgia Tech,+5,Notre Dame,20230110,160436
Dayton,-7,Fordham,20230110,160436
Florida,-1.5,LSU,20230110,160436
Toledo,+4,Kent State,20230110,160436
VCU,-4,Loyola Chicago,20230110,160436
Ball State,+1.5,Ohio,20230110,160436
Belmont,-5,Valparaiso,20230110,160436
Akron,-4,Bowling Green,20230110,160436
Eastern Michigan,+2.5,Western Michigan,20230110,160436
Buffalo,-3.5,Miami OH,20230110,160436
Hartford,+8.5,Saint Francis Brooklyn,20230110,160436
Texas Tech,+5.5,Iowa State,20230110,160436
Drake,-11,UIC,20230110,160436
Temple,-3.5,Tulsa,20230110,160436
Murray State,+3.5,UNI,20230110,160436
Central Michigan,-1,Northern Illinois,20230110,160436
Seton Hall,-9,Georgetown,20230110,160436
Oklahoma,+10.5,Kansas,20230110,160436
Vanderbilt,+17.5,Tennessee,20230110,160436
North Carolina,+4.5,Virginia,20230110,160436
Auburn,-1.5,Ole Miss,20230110,160436
Illinois,-4,Nebraska,20230110,160436
Air Force,+9,Colorado State,20230110,160436
Villanova,-6.5,DePaul,20230110,160436
Fresno State,+3,San Jose State,20230110,160436
Wyoming,+9,Utah State,20230110,160436
Nevada,+9.5,San Diego State,20230110,160436
