Michigan State,-2,Northwestern,20250112,160449
Nebraska,+8,Purdue,20250112,160449
Rider,+6,Niagara,20250112,160449
VMI,+13.5,Chattanooga,20250112,160449
LIU,+7.5,Central Connecticut State,20250112,160449
Saint Peters,-5.5,Canisius,20250112,160449
Quinnipiac,-2,Iona,20250112,160449
Saint Francis PA,+4.5,Fairleigh Dickinson,20250112,160449
Washington,+13.5,Michigan,20250112,160449
Manhattan,+8,Merrimack,20250112,160449
Fairfield,+8,Marist,20250112,160449
Sacred Heart,+3.5,Mount Saint Marys,20250112,160449
Stonehill,-3.5,Chicago State,20250112,160449
Mercyhurst,+4,Le Moyne,20250112,160449
Wright State,+1,Robert Morris,20250112,160449
West Virginia,+2,Colorado,20250112,160449
Charlotte,+1.5,Tulsa,20250112,160449
Mercer,-5,Western Carolina,20250112,160449
Oregon,-2,Penn State,20250112,160449
Southern Indiana,+5,Little Rock,20250112,160449
UAB,+3.5,Florida Atlantic,20250112,160449
