Southeast Missouri State,+4,A&M-Corpus Christi,20230313,160451
Pittsburgh,+2,Mississippi State,20230313,160451
Fairleigh Dickinson,+2,Texas Southern,20230313,160451
Nevada,+2,Arizona State,20230313,160451
West Virginia,-2.5,Maryland,20230313,160451
Furman,+5.5,Virginia,20230313,160451
Utah State,-1,Missouri,20230313,160451
Howard,+21,Kansas,20230313,160451
Charleston,+5.5,San Diego State,20230313,160451
Princeton,+14.5,Arizona,20230313,160451
Illinois,+2.5,Arkansas,20230313,160451
Auburn,-1,Iowa,20230313,160451
Oral Roberts,+6.5,Duke,20230313,160451
Colgate,+14,Texas,20230313,160451
Boise State,+1.5,Northwestern,20230313,160451
Northern Kentucky,+19.5,Houston,20230313,160451
Louisiana-Lafayette,+10.5,Tennessee,20230313,160451
Penn State,+3,Texas A&M,20230313,160451
UNC Asheville,+17.5,UCLA,20230313,160451
USC,+2,Michigan State,20230313,160451
Kennesaw State,+11.5,Xavier,20230313,160451
UC Santa Barbara,+11.5,Baylor,20230313,160451
VCU,+4.5,Saint Marys,20230313,160451
Vermont,+10.5,Marquette,20230313,160451
North Carolina State,+5.5,Creighton,20230313,160451
Iona,+9.5,UConn,20230313,160451
Providence,+4.5,Kentucky,20230313,160451
Drake,+2.5,Miami FL,20230313,160451
Grand Canyon,+15.5,Gonzaga,20230313,160451
Florida Atlantic,+3,Memphis,20230313,160451
Montana State,+8,Kansas State,20230313,160451
Kent State,+4,Indiana,20230313,160451
