USC Upstate,+3.5,Indiana State,20230318,160433
Michigan,-1.5,Vanderbilt,20230318,160433
Furman,+4.5,San Diego State,20230318,160433
North Alabama,+9,Southern Utah,20230318,160433
Cincinnati,-1.5,Hofstra,20230318,160433
Duke,-3.5,Tennessee,20230318,160433
Southern Indiana,+9,San Jose State,20230318,160433
Arkansas,+4,Kansas,20230318,160433
Western Carolina,+6,Charlotte,20230318,160433
Princeton,+6.5,Missouri,20230318,160433
Auburn,+5.5,Houston,20230318,160433
Penn State,+5.5,Texas,20230318,160433
Northwestern,+7.5,UCLA,20230318,160433
Maryland,+8.5,Alabama,20230318,160433
Cleveland State,+1,Eastern Kentucky,20230318,160433
Michigan State,+2.5,Marquette,20230318,160433
Pittsburgh,+5,Xavier,20230318,160433
Saint Marys,+3.5,UConn,20230318,160433
Fairleigh Dickinson,+13.5,Florida Atlantic,20230318,160433
Creighton,+1,Baylor,20230318,160433
Kentucky,-2,Kansas State,20230318,160433
TCU,+4.5,Gonzaga,20230318,160433
Miami FL,+1.5,Indiana,20230318,160433
Rice,+6,Duquesne,20230318,160433
Eastern Washington,+11.5,Oklahoma State,20230318,160433
Morehead State,+14,UAB,20230318,160433
Sam Houston,+5.5,North Texas,20230318,160433
Milwaukee,+2,Stetson,20230318,160433
UCF,+4,Oregon,20230318,160433
Utah Valley,+4.5,Colorado,20230318,160433
