SE Missouri State,+17,Lipscomb,20241205,160527
Purdue Fort Wayne,-8,Detroit Mercy,20241205,160527
Alabama State,+4.5,Southern Miss,20241205,160527
Purdue,+1.5,Penn State,20241205,160527
Samford,-8.5,South Carolina State,20241205,160527
Wright State,+1,Oakland,20241205,160527
Radford,-4,NC Central,20241205,160527
MD Eastern Shore,+20,Longwood,20241205,160527
Stephen F. Austin,+5,UT Rio Grande Valley,20241205,160527
SE Louisiana,+2,Nicholls State,20241205,160527
Drake,-10.5,Valparaiso,20241205,160527
Xavier,-1,TCU,20241205,160527
Cleveland State,+8,Milwaukee,20241205,160527
Lamar,+8.5,A&M-Corpus Christi,20241205,160527
Northwestern State,+4.5,Incarnate Word,20241205,160527
East Texas A&M,+3.5,Houston Christian,20241205,160527
Jackson State,+14,Arkansas State,20241205,160527
Cal Poly,+2.5,UC Davis,20241205,160527
Saint Louis,+7.5,San Francisco,20241205,160527
CSU Bakersfield,+16,UC Irvine,20241205,160527
Long Beach State,+5.5,Cal State Fullerton,20241205,160527
UC Riverside,+4.5,CSUN,20241205,160527
UC San Diego,+3,UC Santa Barbara,20241205,160527
